"Natália Rezende","natalia.rezende.5138.uservice@stresstest.com.br","18720459602","11","26526164","16","999813431","O$7pzDXj","02/10/1962","feminino","1","1","1","credito","0","queranon","/colecao/remedio-para-pulgas","/produto/banho-a-seco-docg-dry-shower-em-spray-para-caes-e-gatos-150ml","Decoração Mbreda MixRock Rochas Para Aquário","163535","51320-679","bemvindo10"
"Ian Souza","ian.souza.8495.uservice@stresstest.com.br","73120945897","13","25651044","14","999363296","Zq!8gKAh","01/10/1981","feminino","1","1","1","credito","0","Peitoral e guia","/colecao/tapete-para-cachorro","/produto/racao-pedigree-carne-frango-e-cereais-para-caes-adultos-racas-medias-e-grandes","Aparador Ferplast Gro 5961 De Pelos Mortos para Cães e Gatos","156844","77466-425","bemvindo10"
"João Felipe da Cunha","joao.felipe.da.cunha.9710.uservice@stresstest.com.br","12956780476","18","25937642","17","999567436","_i1!ZHcl","03/10/1993","masculino","1","1","1","credito","0","ração golden","/cachorro/racao/racao-prescrita","/produto/racao-cibau-mini-breeds-sensitive-lamb-para-caes-adultos-de-racas-pequenas","Alimento Alcon BettaMix - 10g","164894","48637-511","bemvindo10"
"Laura Nunes","laura.nunes.5251.uservice@stresstest.com.br","83476950166","14","22828012","17","999371307","L@#7&Hyz","21/06/1987","masculino","1","1","1","boleto","0","cama","/colecao/P202108057-coleiras-guias-e-peitorais-toh-com-ate-20-off","/produto/racao-special-dog-para-caes-junior-de-racas-pequenas","Banheira Higiênica Furacão Pet Glamour Rosa para Gatos","148783","73892197","bemvindo10"
"Alana Dias","alana.dias.8442.uservice@stresstest.com.br","54320897188","13","28501185","17","999686243","+9+0HtrE","16/08/1939","feminino","1","0","1","credito","0","capstar","/cachorro/acessorios-de-transporte/capas-para-banco-de-carro","/produto/antipulgas-e-carrapatos-frontline-plus-para-caes-de-10-a-20kg","Antipulgas Econômico Advocate para Cães entre 25 e 40kg 4,0ml","85305","60239-378","bemvindo10"
"Davi Lucas Cardoso","davi.lucas.cardoso.8423.uservice@stresstest.com.br","93507416875","19","27389154","12","999574485","!98Q47Qc","13/03/1939","masculino","1","1","1","boleto","0","Grade","/colecao/EG-coleiras-guias-e-peitorais-para-o-seu-pet","/produto/roupa-protetora-para-membros-posteriores-pet-med-duo-dry-para-caes","Ração Naturalis para Gatos Adultos Castrados Sabor Frango e Peru","78935","22994-551","bemvindo10"
"Lorenzo da Luz","lorenzo.da.luz.2427.uservice@stresstest.com.br","08152347914","19","28655580","20","999354527","b%6IEwhh","20/04/1978","masculino","1","1","1","credito","0","Ração Golden Fórmula Mini Bits para Cães Adultos de Pequeno Porte Sabor Frango e Arroz","/colecao/P202108062-especial-mundo-chinchila","/produto/lenco-umedecido-pet-clean-femea-75un","Spray Bucal Pet Clean Morango para Cães e Gatos 120ml","75265","52309-228","bemvindo10"
"Maitê Araújo","maite.araujo.7827.uservice@stresstest.com.br","07328456108","16","22653517","20","999555006","qW0*6Ihz","30/06/1945","feminino","1","1","1","credito","0","ração premier","/colecao/P202107070-chegou-pet-novo-ai-temos-tudo-o-que-ele-precisa","/produto/fertilizante-forth-frutas","Comedouro Furacão Pet de Plástico Azul para Gatos 200ml","71405","25309-269","bemvindo10"
"Bryan Santos","bryan.santos.4724.uservice@stresstest.com.br","96125038777","19","29732086","18","999442642","&e52+R4v","28/11/1987","masculino","1","1","1","credito","0","Gaiola","/peixes/alimentacao/ciclideos","/produto/alimento-poytara-tropicais-flocos","Teste Prodac para Aquários PH 4.5 - 9.0","76417","70743-116","bemvindo10"
"Luna Campos","luna.campos.5059.uservice@stresstest.com.br","30917825659","19","29637193","13","999451332","W%O(3Ok_","07/11/1973","masculino","1","1","1","credito","0","zeedog","/colecao/P202101094-linha-higiene-petz-com-15-off","/produto/racao-special-dog-para-caes-junior-de-racas-pequenas","Shampoo Bellokão Pelos Longos Cães e Gatos - 500ml","159789","12786186","bemvindo10"
"Maria Sophia Dias","maria.sophia.dias.2709.uservice@stresstest.com.br","03967281469","20","25203545","12","999881628","$Z^6XZLq","07/03/1971","feminino","1","0","1","credito","0","Manta","/outros-pets/tartarugas/tocas","/produto/floreira-desli-vicenza-marrom","Shampoo Procão Neutralizador de Odores para Cães e Gatos 500ml","157721","69455614","bemvindo10"
"Vitor Pereira","vitor.pereira.7427.uservice@stresstest.com.br","18795426337","15","24469138","11","999600856","@8Iqv(lt","01/11/1993","masculino","1","1","1","credito","0","Ração filhote","/colecao/P202107038-nova-linha-de-produtos-granado","/produto/vaso-okla-bari-tabaco-para-jardim","Alimento Pássaro Petz Extrusado Frutas para Papagaio e Cacatua - 600g","153730","25664-272","bemvindo10"
"Enzo Gabriel da Rosa","enzo.gabriel.da.rosa.9260.uservice@stresstest.com.br","91865743020","11","25730573","20","999748126","$ixG4&Fb","11/12/1939","masculino","1","1","1","credito","0","Biofresh","/colecao/P202103040-especial-semana-do-consumidor-produtos-com-ate-70-off","/produto/racao-origens-para-caes-adultos-sabor-carne-e-cereais","Ração Naturalis para Gatos Adultos Castrados Sabor Frango e Peru","164894","19227-676","bemvindo10"
"Sabrina Farias","sabrina.farias.9056.uservice@stresstest.com.br","05938416205","16","26668326","15","999518442","!3SZeuGs","27/09/1975","masculino","1","1","1","credito","0","Magnus","/colecao/EG-brinquedos-ate-25-off","/produto/limpa-pisos-xo-odor-germicida-lavanda-1-litro","Planta Plástica Soma Economy Verde 436","155908","94120-599","bemvindo10"
"Enzo Gabriel Freitas","enzo.gabriel.freitas.9857.uservice@stresstest.com.br","21736489500","19","23224985","15","999328891","()95Wc57","13/12/1983","masculino","1","1","1","credito","0","Ração Golden Fórmula Mini Bits Para Cães Adultos Pequeno Porte Sabor Carne e Arroz","/outros-pets/gerbil","/produto/racao-umida-pate-max-caes-adultos-sabor-cordeiro-e-frango-280g","Ração Úmida N&D Quinoa Weight Management para Cães Adultos 140g","166353","00179-448","bemvindo10"
"Ana Júlia Nunes","ana.julia.nunes.6458.uservice@stresstest.com.br","96425107820","13","25336818","10","999436530","&XQ9Mrwn","14/06/1931","feminino","1","1","1","credito","0","royal canin gatos","/colecao/coleira-antipulgas-e-carrapatos","/produto/bebedouro-durapets-durafeeder-automatico-basic-azul-para-caes-e-gatos-1-litro","Ração Special Cat Prime para Gatos Adultos Sabor Frango e Arroz","164929","83399-184","bemvindo10"
"Joaquim da Cunha","joaquim.da.cunha.1370.uservice@stresstest.com.br","58390172488","17","25160539","15","999882653","!4D5iYMc","23/04/1980","feminino","1","1","1","credito","0","queranon","/colecao/P202105006-eliminador-de-odores-e-desinfetantes-para-caes-e-gatos","/produto/kit-de-cata-caca-modernpet-pet-bag-branco-para-caes-e-gatos","Brinquedo LCM Cachorro com Corda para Cães - Cores Sortidas","76465","05492-747","bemvindo10"
"Stephany Ramos","stephany.ramos.9774.uservice@stresstest.com.br","32765408190","15","23628979","16","999952372","1Z*5NHy+","13/02/1991","masculino","1","1","1","credito","0","Endogard 10Kg Virbac","/colecao/P202104041-racoes-para-caes-e-gatos","/produto/almofada-jingles-life-ember-para-caes-e-gatos-tamanho-unico","Manta Drenadim Drenagem para Jardim","160722","65747-853","bemvindo10"
"Otávio Moura","otavio.moura.5098.uservice@stresstest.com.br","90175863202","19","29383881","20","998929354","p(X4Fmcm","14/04/1997","feminino","1","0","1","boleto","0","Frontline","/cachorro;/racas/dachshund","/produto/cachepot-iea-redondo-reto-palha","Toalhas Umedecidas Protect Pet Área Bucal para Cães e Gatos 15 Unidades","153315","52749-371","bemvindo10"
"Davi Luiz Ferreira","davi.luiz.ferreira.1281.uservice@stresstest.com.br","07923186413","14","27552879","13","999441396","#Q5ZCnLP","26/01/1967","masculino","1","1","1","credito","0","tapete","/cachorro/camas-e-cobertores","/produto/racao-equilibrio-grain-free-para-caes-filhotes-racas-mini-sabor-mandioca-1,5kg","Ração Úmida para Gatos Farmina Vet Life Struvite 85g","156996","91063-908","bemvindo10"
"Maria Fernanda Duarte","maria.fernanda.duarte.8728.uservice@stresstest.com.br","95670143299","17","24458642","12","999211724","u_7QVOvh","27/10/1976","masculino","1","1","1","credito","0","Whiskas","/cachorro;/beleza-e-limpeza/limpeza-de-olhos-e-ouvidos","/produto/trissulfin-sid-400mg-antibiotico-ourofino-para-caes-e-gatos","Brinquedo Kong para Cães Cozie Marvin Moose Médio Marrom","84582","37010-860","bemvindo10"
"Sabrina Ferreira","sabrina.ferreira.6223.uservice@stresstest.com.br","69504731848","12","22794184","19","998939413","!3jPG9Ff","01/02/1938","masculino","1","1","1","credito","0","tapete","/colecao/P202012021-linha-mon-petit-cheri-erick-jacquin","/produto/racao-royal-canin-veterinary-gastro-intestinal-para-gatos-adultos","Fonte PetLon Premium Preto e Prata para Cães e Gatos","81401","02330-389","bemvindo10"
"Thales Moreira","thales.moreira.142.uservice@stresstest.com.br","14278359004","10","29007142","13","998837775","^Q8QXhdC","26/12/1939","feminino","1","1","1","credito","0","N&D","/colecao/filtro-para-aquario","/produto/peitoral-e-guia-meu-au-au-turma-da-monica-bidu-azul-para-caes","Brinquedo LCM Cachorro com Corda para Cães - Cores Sortidas","75265","70493377","bemvindo10"
"Elisa Fernandes","elisa.fernandes.122.uservice@stresstest.com.br","17240983579","11","26954163","19","999909281","mT#W^8Io","02/05/1958","masculino","1","0","1","credito","0","nexgard","/colecao/P202107044-mundo-aquario-com-ate-80-off","/produto/racao-mix-mini-friends-para-jabuti-sabor-racao,-frutas-e-vegetais","Peitoral Skull 2.0 para Cães Zee.Dog","155884","62643-801","bemvindo10"
"Nicolas Nascimento","nicolas.nascimento.3113.uservice@stresstest.com.br","81370564910","20","22591814","16","999467322",")+z0QT4b","21/01/1988","feminino","1","1","1","credito","0","Caixa transporte","/colecao/P202108059-enriquecimento-ambiental-para-pets","/produto/sistema-de-terapia-homeopet-para-caes-e-gatos-doencas-do-figado-pro-figado","Shampoo Procão Neutralizador de Odores para Cães e Gatos 500ml","155884","25628-715","bemvindo10"
"Maria Luiza Jesus","maria.luiza.jesus.912.uservice@stresstest.com.br","87261304590","15","24465577","19","999305593","&0E7GVWa","21/08/2001","feminino","1","1","1","credito","0","Ração Premier Fórmula para Cães Filhotes de Raças Grandes Sabor Frango - 15kg","/colecao/cadeirinha-para-cachorro","/produto/brinquedo-chalesco-caes-argola-roxa","Snack Petitos Pet Sensations para Cães Sabor Mirtilo e Abóbora","165359","94533-583","bemvindo10"
"Juliana Moreira","juliana.moreira.9746.uservice@stresstest.com.br","91280573414","18","22444100","16","999675050","$8O8Jnt4","25/11/1958","masculino","1","0","1","credito","0","Ração Golden Filhote Sabor Frango e Arroz para Cães","/colecao/queima_estoque","/produto/alimento-alcon-bettamix-10g","Ração Excellent para Cães Adultos de Raças Médias e Grandes sabor Frango e Arroz","84582","63491986","bemvindo10"
"Júlia Nunes","julia.nunes.7835.uservice@stresstest.com.br","21398450642","18","28369954","11","999547424","!k&2%Vl(","26/03/1999","feminino","1","1","1","credito","0","Ração gato castrado","/colecao/P202102128-voucher-super-secao","/produto/planta-plastica-soma-economy-verde-436","Biscoito Pet Dog para Cães Sabor Chocolate","165031","81874-773","bemvindo10"
"Diego Correia","diego.correia.2174.uservice@stresstest.com.br","17935826455","20","25287351","15","999785202","G*%6KRka","22/12/1991","feminino","1","0","1","credito","0","Calopsita","/passaros/alimentacao","/produto/racao-royal-canin-daschshund-caes-filhotes","Brinquedo Chalesco Cães Argola Roxa","147749","64539-077","bemvindo10"
"Brenda Campos","brenda.campos.4948.uservice@stresstest.com.br","63279041813","18","24452167","12","998848962","Y*0ilgWq","22/08/1971","feminino","1","1","1","credito","0","bifinho","/colecao/med_marketing","/produto/inseticida-natural-leven-po-de-fumo-80g","Granulado de Madeira Power Pets para Roedores","157762","71952005","bemvindo10"
"Alexandre Alves","alexandre.alves.8424.uservice@stresstest.com.br","27486509130","16","26253044","17","998995388","h!0$W!Kw","03/08/1965","feminino","1","0","1","credito","0","ração","/colecao/selecao-de-snacks-para-caes-e-gatos","/produto/refil-cata-caca-german-hart-triangulos-para-caes-e-gatos","Brinquedo Pet Games para Cães Corujinha Azul P","90391","51683-374","bemvindo10"
"Pedro Miguel Ferreira","pedro.miguel.ferreira.6523.uservice@stresstest.com.br","17340569839","14","27854000","19","999134773","g^%3Sm#+","10/11/1987","feminino","1","1","1","credito","0","Pipicat","/cachorro/beleza-e-limpeza/sabonetes","/produto/almofada-jingles-life-ember-para-caes-e-gatos-tamanho-unico","Cetoconazol Spray Ibasa 2% Para Cães","160606","10064-185","bemvindo10"
"Agatha Caldeira","agatha.caldeira.6877.uservice@stresstest.com.br","23754106880","10","24412816","17","999520780","&+8RbvOu","10/08/1941","masculino","1","1","1","credito","0","Premier filhote","/colecao/P202012151-play-no-calor-com-ate-30-off","/produto/peitoral-e-guia-meu-au-au-turma-da-monica-bidu-azul-para-caes","Brinquedo Chalesco Rope Ball Plus para Cães - Cores Sortidas","166279","95750-679","bemvindo10"
"Ana Beatriz Cunha","ana.beatriz.cunha.4002.uservice@stresstest.com.br","97584362109","14","23750840","11","998939212","^6E3NXw9","25/05/1999","feminino","1","1","1","boleto","0","Racao premier","/colecao/P202105051-compre-bravecto-caes-e-ganhe-endal","/produto/planta-plastica-soma-economy-verde-436","Bolsa de Transporte São Pet para Cães Paris","133353","74260197","bemvindo10"
"Maitê da Mata","maite.da.mata.3850.uservice@stresstest.com.br","53982170460","13","24179798","11","999415434","L5^5EkXP","06/03/1932","masculino","1","0","1","credito","0","ração golden","/gato/areias-e-banheiros","/produto/racao-special-dog-prime-senior-para-caes-adultos-de-racas-pequenas","Fonte Bebedouro Truqys para Cães e Gatos Azul Bivolt","83007","48620327","bemvindo10"
"Mariana Vieira","mariana.vieira.5780.uservice@stresstest.com.br","79051342888","12","25028705","11","999283909","f!189Rce","05/12/1932","masculino","1","1","1","credito","0","Gran plus gatos","/colecao/optimum-ofertas","/produto/brinquedo-pelucia-raposa-laranja-home-pet-para-caes","Brinquedo para Cães Triângulo de Borracha Furacão  - Cores Sortidas","163619","24078-796","bemvindo10"
"Ana Luiza Souza","ana.luiza.souza.7667.uservice@stresstest.com.br","84267950300","17","27883169","12","999901927","%ikj7SlZ","23/05/2000","feminino","1","0","1","credito","0","Golden gatos","/colecao/AT-higiene-com-ate-30-off","/produto/brinquedo-cia-dos-coelhos-balanco-arco-passaros-cores-sortidas","Brinquedo LCM Ratinho Luxo com Penas para Gatos - Cores Sortidas","94803","42230801","bemvindo10"
"Pedro Almeida","pedro.almeida.5973.uservice@stresstest.com.br","82394615060","15","26867673","13","999816551","W)U81RbM","20/12/1991","masculino","1","1","1","credito","0","Golden gatos castrados","/colecao/AT-racoes-secas-e-umidas-ate-30-off","/produto/shampoo-procao-neutralizador-de-odores-para-caes-e-gatos-500ml","Snack Petitos Pet Sensations para Cães Sabor Mirtilo e Abóbora","164001","18579-690","bemvindo10"
"Maria Cecília Gomes","maria.cecilia.gomes.8967.uservice@stresstest.com.br","63457918066","19","27672023","18","999361256","9M+3WCbf","26/10/1973","feminino","1","1","1","credito","0","zeedog","/cachorro;/racas/west-highland-white-terrier","/produto/racao-faro-para-gatos-adultos-mix-de-peixes","Brinquedo Napi Vara Bola Pompom para Gatos - Cores Sortidas","159278","32842-714","bemvindo10"
"Luiz Felipe Nunes","luiz.felipe.nunes.8717.uservice@stresstest.com.br","80796453101","13","29925879","20","999588693","&2T7$YBd","28/08/1985","masculino","1","1","1","credito","0","colar elizabetano","/outros-pets/chinchilas/racao","/produto/moletom-snoopy-zooz-pets-para-caes-vinho","Eliminador De Odores Sanol Dog Citronela","168143","87693238","bemvindo10"
"Milena Almeida","milena.almeida.1916.uservice@stresstest.com.br","82136590740","20","24103302","19","999671653","M&u8PE8s","08/07/1959","feminino","1","0","1","credito","0","Gran plus","/colecao/racao-light","/produto/shampoo-sanol-dog-para-caes-filhotes","Ração Guabi Natural Grain Free para Cães Adultos de Porte Médio Sabor Frango e Lentilha","155957","59938490","bemvindo10"
"Rodrigo Barros","rodrigo.barros.8137.uservice@stresstest.com.br","18207645326","19","23646099","13","999338859","B_24dSRw","17/12/1931","feminino","1","0","1","credito","0","doxitrat","/colecao/fipronil","/produto/racao-royal-canin-veterinary-urinary-gatos-adultos","Ração Faro para Cães Adultos Raças Pequenas Sabor Frango e Legumes","159417","39455141","bemvindo10"
"Brenda Melo","brenda.melo.4235.uservice@stresstest.com.br","21587630435","13","23523265","20","998917569",")t8J_C5l","15/04/1950","feminino","1","1","1","credito","0","prediderm","/colecao/vitamina-para-cachorro-idoso","/produto/brinquedo-kong-para-caes-cozie-marvin-moose-medio-marrom","Peitoral e Guia Toh Tradicional Eclipse para Cães","99034","99131523","bemvindo10"
"Noah Araújo","noah.araujo.2371.uservice@stresstest.com.br","04125786380","17","29081733","16","999858937","$LC4IHhw","10/04/1949","masculino","1","1","1","credito","0","Ração Golden Fórmula Mini Bits para Cães Adultos de Pequeno Porte Sabor Frango e Arroz","/colecao/especial-semana-do-consumidor-itens-de-beleza-para-o-seu-pet","/produto/shampoo-pet-family-branqueador-para-caes-500ml","Brinquedo para Cães Triângulo de Borracha Furacão  - Cores Sortidas","91104","42488453","bemvindo10"
"Nicole Lopes","nicole.lopes.3660.uservice@stresstest.com.br","23156840726","14","28219661","18","999604262","!91AW3ru","17/09/1957","feminino","1","1","1","credito","0","formula natural","/colecao/selecao_zee_dog","/produto/racao-nero-original-para-caes-adultos-sabor-carne","Roupa Cirúrgica Pet Med Para Gatos Duo Dry Rosa","156136","63626-397","bemvindo10"
"Vinicius Ribeiro","vinicius.ribeiro.1897.uservice@stresstest.com.br","74052983114","18","26254210","12","999597292","$YA5TsHg","31/01/1980","masculino","1","0","1","credito","0","apoquel","/passaros/brinquedos-e-poleiros","/produto/creme-dental-soft-care-dental-guard-tutti-frutti","Prato Desli Para Vasos Marrom","87685","98062-068","bemvindo10"
"Ana Laura Silva","ana.laura.silva.9118.uservice@stresstest.com.br","85136742909","12","29137832","20","999184632",")2H0bR3w","17/12/1996","feminino","1","1","1","credito","0","Kong","/casa-e-jardim/controle-de-pragas","/produto/racao-pedigree-equilibrio-natural-para-caes-adultos-de-racas-medias-e-grandes","Ração Guabi Natural Grain Free para Cães Adultos de Porte Médio Sabor Frango e Lentilha","159503","16351835","bemvindo10"
"Vitória Souza","vitoria.souza.275.uservice@stresstest.com.br","62981730568","13","22902051","11","999589789","0)1SC*lF","29/12/1993","masculino","1","1","1","credito","0","Ração Golden para Gatos Adultos Castrados Sabor Frango","/colecao/P202107048-vermifugos-para-gatos","/produto/suplemento-konig-calmsyn-tp-para-caes-e-gatos-30g","Brinquedo Mordedor Corda Dental Bone Pastel para Cães Jambo","71694","65575829","bemvindo10"
"Letícia Silva","leticia.silva.8938.uservice@stresstest.com.br","60982415702","11","25129032","16","999427454","H)jz8SMx","01/10/1968","masculino","1","1","1","credito","0","Ração Royal Canin Veterinary Hypoallergenic - Cães Adultos","/cachorro/beleza-e-limpeza/educadores-repelentes-e-atrativos","/produto/limpa-pisos-xo-odor-germicida-lavanda-1-litro","Guia Longa Cachorreiros Black para Cães","154702","37683087","bemvindo10"
"Nicole Almeida","nicole.almeida.8596.uservice@stresstest.com.br","86472019576","15","24125851","13","999333708","n!5p8Xjc","08/02/1955","masculino","1","1","1","credito","0","Origens","/colecao/P202011220-oferta-animal-com-50-off","/produto/snack-petitos-pet-sensations-para-caes-sabor-papaia-e-linhaca","Suplemento Ativi para Cães e Gatos 40mg","154335","50560879","bemvindo10"
"Caroline Jesus","caroline.jesus.6019.uservice@stresstest.com.br","49758261355","19","26629963","14","999155864","%2INpM1M","31/05/1988","masculino","1","1","1","credito","0","Ração Golden","/peixes/alimentacao","/produto/cama-plastica-plast-pet-lola-vermelho","Fertilizante Vithal para Flores com 30un","72356","67621-444","bemvindo10"
"Yago da Cruz","yago.da.cruz.7423.uservice@stresstest.com.br","86745092310","12","24195282","16","999676781","$#0&BdEH","14/01/1939","masculino","1","1","1","credito","0","Special cat","/outros-pets/furao/serragens-e-granulados","/produto/suplemento-food-dog-botupharma-senior","Calcinha Higiênica Griff Dog Rosa","71179","49410-063","bemvindo10"
"Mariane Correia","mariane.correia.3187.uservice@stresstest.com.br","64319507207","19","26969229","18","999188033","*T#&7FeH","03/03/1978","feminino","1","1","1","credito","0","Ração Premier para Cães Adultos de Raças Grandes Sabor Carne 15kg","/colecao/AT-higiene-com-ate-30-off","/produto/snack-petitos-pet-sensations-para-caes-sabor-papaia-e-linhaca","Comedouro Lento e Funcional Pet Games PetFit Azul","153779","13806-597","bemvindo10"
"Vitor Duarte","vitor.duarte.9860.uservice@stresstest.com.br","02135647853","14","29728950","18","999506355","@7OUNo&Y","20/02/1982","feminino","1","1","1","credito","0","gran plus gatos","/outros-pets/furao/racao","/produto/comedouro-plast-pet-duplo-lovely-bege-para-caes-e-gatos","Ração Premier Nattu para Cães Filhotes de Raças Pequenas Sabor Mandioca","155942","35202-827","bemvindo10"
"Otávio Rezende","otavio.rezende.1882.uservice@stresstest.com.br","03917856212","14","29380053","10","999272255","@5D&YbpX","26/11/1975","feminino","1","1","1","credito","0","Peitoral","/cachorro/racas/foxhound-ingles","/produto/racao-premier-nattu-para-caes-adultos-de-racas-pequenas-sabor-mandioca","Ração Qualiday para Gatos Adultos Castrados Sabor Salmão","71405","61875-817","bemvindo10"
"Isabella Azevedo","isabella.azevedo.1132.uservice@stresstest.com.br","45079861339","18","25391945","13","999457634","!(^1(_Wv","16/05/1960","masculino","1","1","1","credito","0","Drontal Puppy","/colecao/P202011217-brinquedos-com-ate-40-off_at","/produto/brinquedo-lcm-bola-de-borracha-extra-forte-para-caes","Enfeite Lester Escuna Pequena","159049","57482-224","bemvindo10"
"João Vitor Santos","joao.vitor.santos.6425.uservice@stresstest.com.br","29074351832","18","27270838","11","999486421","(0^I*DEf","21/05/1985","feminino","1","1","1","credito","0","Origens","/colecao/black-friday-antipulgas-para-caes","/produto/bandana-griff-dog-flor-rosa-para-caes","Eliminador de Odores Pet Family Lavanda 2L","150132","54824052","bemvindo10"
"Ian Nunes","ian.nunes.74.uservice@stresstest.com.br","26043159805","17","23341944","10","999712635","Hs^5xEz$","17/09/1945","masculino","1","1","1","credito","0","vermifugo","/colecao/P202107050-arranhador-baw-e-miaw-trailer-tapete-com-20-off","/produto/comedouro-lento-e-funcional-pet-games-petfit-azul","Peitoral Snoopy Unix Zooz Pets para Cães","72517","74073172","bemvindo10"
"Clarice Teixeira","clarice.teixeira.3697.uservice@stresstest.com.br","79632841069","15","24348631","12","999743960","#48D7s#h","26/12/1985","feminino","1","1","1","credito","0","orelha","/colecao/RR-acessorios-de-alimentacao-petiscos-e-suplementos-para-o-seu-pet","/produto/racao-origens-para-caes-adultos-sabor-carne-e-cereais","Ração Golden Fórmula Mini Bits para Cães Filhotes de Pequeno Porte Sabor Frango e Arroz","151666","40791-065","bemvindo10"
"Thomas da Paz","thomas.da.paz.2979.uservice@stresstest.com.br","95724831619","20","23744198","12","999458393","q&7KCycp","12/03/2000","feminino","1","1","1","credito","0","Prediderm Ourofino 5mg 10 Comprimidos","/cachorro;/racas/doberman","/produto/inseticida-natural-leven-po-de-fumo-80g","Cetoconazol Spray Ibasa 2% Para Cães","162628","85020-376","bemvindo10"
"Luiza da Paz","luiza.da.paz.7613.uservice@stresstest.com.br","38902164713","14","27685700","12","998949429",")mqK9)Wt","13/05/1989","feminino","1","1","1","credito","0","N&d","/colecao/P202108060-areia-higienica-petz-12kg-com-15-off_b","/produto/racao-special-cat-para-gatos-super-premium-para-filhotes-sabor-salmao","Suplemento Avert Condroplex - 45 Sticks","148820","60776440","bemvindo10"
"Marina Fogaça","marina.fogaca.6906.uservice@stresstest.com.br","19074538657","11","29130737","12","999072128","+^x0PZfc","23/06/1949","masculino","1","0","1","boleto","0","Origens","/cachorro/acessorios-de-transporte/carrinhos","/produto/cama-zooz-pets-unix-snoopy-para-caes-laranja","Brinquedo Jambo Mordedor Corda Osso para Cães Azul","150505","54412-929","bemvindo10"
"Marcela Castro","marcela.castro.9466.uservice@stresstest.com.br","93587042683","12","23700319","17","999416969","_u42FIew","06/02/1953","feminino","1","1","1","credito","0","fralda","/colecao/colirio-para-conjuntivite-canina","/produto/racao-mix-mini-friends-para-jabuti-sabor-racao,-frutas-e-vegetais","Ração Qualiday para Gatos Adultos Castrados Sabor Salmão","148447","16784-737","bemvindo10"
"Laura Rocha","laura.rocha.2546.uservice@stresstest.com.br","85136420707","11","24677052","17","999969681","n#b7J9g_","12/07/1983","masculino","1","1","1","credito","0","cama","/gato/areias-e-banheiros/acessorios-sanitarios","/produto/alimento-poytara-tropicais-flocos","Moletom Snoopy Zooz Pets para Cães Vinho","154229","41600577","bemvindo10"
"Ana Julia Barbosa","ana.julia.barbosa.8909.uservice@stresstest.com.br","37196580230","15","27541327","20","999033146","#cO%57Ok","25/01/1948","masculino","1","1","1","credito","0","areia","/colecao/colirio-para-conjuntivite-canina","/produto/racao-golden-para-gatos-adultos-castrados-sabor-carne","Sistema de Terapia Homeopet para Cães e Gatos Doenças do Fígado Pró-Fígado","96930","56114836","bemvindo10"
"Marina Lopes","marina.lopes.5023.uservice@stresstest.com.br","48709531297","15","24153192","11","998891052","%aJ6FrCf","09/09/2001","feminino","1","0","1","credito","0","Golden gatos","/cachorro/petiscos-e-ossos/biscoitos","/produto/shampoo-petnature-aloe-vera-para-caes-e-gatos-500ml","Ração Úmida para Gatos Farmina Vet Life Struvite 85g","152552","45923-273","bemvindo10"
"Natália Lopes","natalia.lopes.4428.uservice@stresstest.com.br","16095487366","11","22664849","16","999188929","#l#1FooZ","04/11/1946","masculino","1","0","1","credito","0","Brinquedos","/colecao/P202103199-especial-semana-do-consumidor-petiscos-para-o-seu-pet","/produto/vet-20-desinfetante-concentrado-lavanda","Shampoo Collie Vegano para Cães e Gatos Amazon 2X1 500ml","156421","33777-614","bemvindo10"
"Larissa Freitas","larissa.freitas.7520.uservice@stresstest.com.br","07592384647","16","23957433","17","999297925","@57KjRaO","17/06/1933","masculino","1","0","1","credito","0","dog chow","/colecao/natal","/produto/comedouro-com-tigela-de-inox-para-caes-pawise-cores-sortidas","Snack Petitos Para Cães Chef Sabor Brigadeiro - 65g","72356","01402794","bemvindo10"
"Gustavo Carvalho","gustavo.carvalho.8054.uservice@stresstest.com.br","85423096774","14","23005404","10","999325868","!J4FX1c^","17/09/1972","masculino","1","1","1","credito","0","zeedog","/outros-pets/chinchilas/gaiolas-e-casinhas","/produto/shampoo-sanol-dog-para-caes-filhotes","Prato Desli Para Vasos Marrom","157583","06562-921","bemvindo10"
"João Vitor Sales","joao.vitor.sales.3668.uservice@stresstest.com.br","79348106520","18","29023593","10","999754673","^3WpuTNl","12/06/1948","feminino","1","1","1","credito","0","bandana","/colecao/RA-acessorios-de-transporte-para-o-seu-pet","/produto/peitoral-h-e-guia-toh-hera-para-caes","Shampoo Procão Neutralizador de Odores para Cães e Gatos 500ml","78112","67014-556","bemvindo10"
"Ana Sophia da Rosa","ana.sophia.da.rosa.4035.uservice@stresstest.com.br","81476532982","16","24664452","15","998886556","&650ZIbR","23/04/1938","feminino","1","1","1","credito","0","hepvet","/colecao/EG-toalha-umedecida-petz","/produto/vaso-okla-bari-tabaco-para-jardim","Ração Royal Canin Exigent - Gatos Adultos","162061","58598-003","bemvindo10"
"Maria Fernanda Souza","maria.fernanda.souza.9260.uservice@stresstest.com.br","36521079859","18","22829811","18","999103634","&3zWsJ@i","14/09/1993","masculino","1","1","1","credito","0","Ração Royal Canin","/colecao/P202108020-comedouro-lilopety-rosa-para-gatos-com-20-off","/produto/brinquedo-pet-games-para-caes-corujinha-azul-p","Alimento Pássaro Petz Extrusado Frutas para Papagaio e Cacatua - 600g","81256","65736729","bemvindo10"
